"Journal Data Filtered By:  Selected Categories: MEDICINE, GENERAL & INTERNAL Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2025 Selected Category Schema: WOS Selected Open Access: N Indicator: Custom"

Journal name,JCR Abbreviation,Publisher,ISSN,eISSN,Category,Edition,Total Citations,2025 JIF,JIF Rank
"Journal of the Scientific Society","J SCI SOC","WOLTERS KLUWER MEDKNOW PUBLICATIONS","0974-5009","2278-7127","MEDICINE, GENERAL & INTERNAL","ESCI","187","0.3"," 274/336 ",
"Gazi Medical Journal","GAZI MED J","GALENOS PUBL HOUSE","2147-2092","2147-2092","MEDICINE, GENERAL & INTERNAL","ESCI","186","0.2"," 292/336 ",
"Annals of King Edward Medical University Lahore Pakistan","ANN KING EDWARD MED","RESEARCH & MEDICAL EDUCATION CENTRE","2079-7192","2079-0694","MEDICINE, GENERAL & INTERNAL","ESCI","185","0.2"," 292/336 ",
"Journal of Military and Veterans Health","J MIL VETERANS HEALT","AUSTRALASIAN MILITARY MEDICINE ASSOC","1835-1271","1839-2733","MEDICINE, GENERAL & INTERNAL","ESCI","181","0.5"," 241/336 ",
"Ibnosina Journal of Medicine and Biomedical Sciences","IBNOSINA J MED BIOME","THIEME MEDICAL PUBL INC","1947-489X","1947-489X","MEDICINE, GENERAL & INTERNAL","ESCI","178","0.9"," 195/336 ",
"Italian Journal of Medicine","ITAL J MED","PAGEPRESS PUBL","1877-9344","1877-9352","MEDICINE, GENERAL & INTERNAL","ESCI","168","0.4"," 257/336 ",
"Scientia Medica","SCI MED","EDITORA PUCRS","1806-5562","1980-6108","MEDICINE, GENERAL & INTERNAL","ESCI","165","0.8"," 205/336 ",
"Acta Facultatis Medicae Naissensis","ACTA FAC MEDICAE NAI","UNIV NIS, FAC MEDICINE","0351-6083","2217-2521","MEDICINE, GENERAL & INTERNAL","ESCI","161","0.1"," 311/336 ",
"Duzce Medical Journal","DUZCE MED J","DUZCE UNIV, FAC MEDICINE","N/A","1307-671X","MEDICINE, GENERAL & INTERNAL","ESCI","155","0.5"," 241/336 ",
"Medicine and Health","MED HEALTH-KUALA LUM","UNIV KEBANGSAAN MALAYSIA, FAC MEDICINE","N/A","2289-5728","MEDICINE, GENERAL & INTERNAL","ESCI","155","0.3"," 274/336 ",
"Romanian Journal of Military Medicine","ROM J MIL MED","CAROL DAVILA UNIV MEDICINE & PHARMACY PUBL","1222-5126","2501-2312","MEDICINE, GENERAL & INTERNAL","ESCI","153","0.3"," 274/336 ",
"Haseki TIp Bulteni-Medical Bulletin of Haseki","HASEKI TIP BULTENI","GALENOS PUBL HOUSE","1302-0072","2147-2688","MEDICINE, GENERAL & INTERNAL","ESCI","150","0.3"," 274/336 ",
"Medisur-Revista de Ciencias Medicas de Cienfuegos","MEDISUR-REV CIENC ME","CENTRO PROVINCIAL INFORMACION CIENCIAS MEDICAS CINFUEGOS","1727-897X","1727-897X","MEDICINE, GENERAL & INTERNAL","ESCI","146","0.1"," 311/336 ",
"Medical Journal of Bakirkoy","MED J BAKIRKOY","GALENOS PUBL HOUSE","1305-9319","1305-9327","MEDICINE, GENERAL & INTERNAL","ESCI","138","0.2"," 292/336 ",
"Archivos de Medicina","ARCH MED","UNIV MANIZALEZ, FAC MEDICINA","1657-320X","2339-3874","MEDICINE, GENERAL & INTERNAL","ESCI","136","0.1"," 311/336 ",
"Khyber Medical University Journal-KMUJ","KHYBER MED U J","KHYBER MEDICAL UNIV","2305-2643","2305-2651","MEDICINE, GENERAL & INTERNAL","ESCI","130","0.3"," 274/336 ",
"Istanbul Medical Journal","ISTANB MED J","GALENOS PUBL HOUSE","2619-9793","2148-094X","MEDICINE, GENERAL & INTERNAL","ESCI","129","0.2"," 292/336 ",
"Archive of Clinical Cases","ARCH CLIN CASES","GRIGORE T POPA UNIV MEDICINE AND PHARMACY IASI","N/A","2360-6975","MEDICINE, GENERAL & INTERNAL","ESCI","128","0.7"," 215/336 ",
"Medicni Perspektivi","MED PERSPEKTIVI","Dnipro State Medical Univ","2307-0404","2786-4804","MEDICINE, GENERAL & INTERNAL","ESCI","128","0.3"," 274/336 ",
"Archives of Hellenic Medicine","ARCH HELL MED","ATHENS MEDICAL SOC","1105-3992","1105-3992","MEDICINE, GENERAL & INTERNAL","ESCI","128","0.2"," 292/336 ",
"Iatreia","IATREIA","UNIV ANTIOQUIA, FAC MED","0121-0793","2011-7965","MEDICINE, GENERAL & INTERNAL","ESCI","128","0.1"," 311/336 ",
"Meandros Medical and Dental Journal","MEAND MED DENT J","GALENOS PUBL HOUSE","2149-9063","2149-9063","MEDICINE, GENERAL & INTERNAL","ESCI","125","0.3"," 274/336 ",
"Journal of Istanbul Faculty of Medicine-Istanbul Tip Fakultesi Dergisi","J ISTANB FAC MED","ISTANBUL UNIV, FAC MEDICINE, PUBL OFF","N/A","1305-6441","MEDICINE, GENERAL & INTERNAL","ESCI","123","0.3"," 274/336 ",
"Byulleten Sibirskoy Meditsiny","BYULLETEN SIB MED","SIBERIAN STATE MEDICAL UNIV","1682-0363","1819-3684","MEDICINE, GENERAL & INTERNAL","ESCI","122","0.1"," 311/336 ",
"Revista del Cuerpo Medico del Hospital Nacional Almanzor Aguinaga Asenjo","REV CUERPO MED HOSP","HOSPITAL NACL ALMANZOR AGUINAGA ASENJO, ASOC CUERPO MEDICO","2225-5109","2227-4731","MEDICINE, GENERAL & INTERNAL","ESCI","122","0.1"," 311/336 ",
"Universa Medicina","UNIVERSA MED","TRISAKTI UNIV, FAC MEDICINE","1907-3062","2407-2230","MEDICINE, GENERAL & INTERNAL","ESCI","121","0.3"," 274/336 ",
"Kuwait Medical Journal","KUWAIT MED J","KUWAIT MEDICAL ASSOC","1607-8047","0023-5776","MEDICINE, GENERAL & INTERNAL","SCIE","117","<0.1"," 332/336 ",
"Revista Medica del Uruguay","REV MED URUG","SINDICATO MEDICO URUGUAY","0303-3295","1688-0390","MEDICINE, GENERAL & INTERNAL","ESCI","112","0.4"," 257/336 ",
"Imaging","IMAGING","AKADEMIAI KIADO ZRT","N/A","2732-0960","MEDICINE, GENERAL & INTERNAL","ESCI","110","1"," 186/336 ",
"Bulletin of Russian State Medical University","B RUSS STATE MED U","PIROGOV RUSSIAN NATL RESEARCH MEDICAL UNIV","2500-1094","2542-1204","MEDICINE, GENERAL & INTERNAL","ESCI","109","0.1"," 311/336 ",
"Gomal Journal of Medical Sciences","GOMAL J MED SCI","GOMAL MEDICAL COLL","1819-7973","1997-2067","MEDICINE, GENERAL & INTERNAL","ESCI","104","0.2"," 292/336 ",
"Journal of Clinical Sciences","J CLIN SCI","WOLTERS KLUWER MEDKNOW PUBLICATIONS","2468-6859","2408-7408","MEDICINE, GENERAL & INTERNAL","ESCI","100","0.3"," 274/336 ",
"New Armenian Medical Journal","NEW ARMEN MED J","YEREVAN STATE MEDICAL UNIV","1829-0825","1829-0825","MEDICINE, GENERAL & INTERNAL","ESCI","99","0.3"," 274/336 ",
"Namik Kemal Medical Journal","NAMIK KEMAL MED J","GALENOS PUBL HOUSE","N/A","2587-0262","MEDICINE, GENERAL & INTERNAL","ESCI","98","0.4"," 257/336 ",
"Journal of Academic Research in Medicine-JAREM","J ACAD RES MED","GALENOS PUBL HOUSE","2146-6505","2147-1894","MEDICINE, GENERAL & INTERNAL","ESCI","93","0.5"," 241/336 ",
"Journal of Clinical Practice and Research","J CLIN PRACT RES","ERCIYES UNIV SCH MEDICINE","N/A","2980-2156","MEDICINE, GENERAL & INTERNAL","ESCI","93","0.4"," 257/336 ",
"Nigerian Journal of Basic and Clinical Sciences","NIGERIAN J BASIC CLI","WOLTERS KLUWER MEDKNOW PUBLICATIONS","0331-8540","2320-477X","MEDICINE, GENERAL & INTERNAL","ESCI","92","0.3"," 274/336 ",
"Global Journal of Medical Pharmaceutical and Biomedical Update","GLOB J MED PHARM BIO","SCIENTIFIC SCHOLAR LLC","N/A","2765-8910","MEDICINE, GENERAL & INTERNAL","ESCI","84","1.4"," 152/336 ",
"Physician Assistant Clinics","PHYS ASSIST CLIN","ELSEVIER INC","2405-7991","2405-7991","MEDICINE, GENERAL & INTERNAL","ESCI","83","0.2"," 292/336 ",
"Duazary","DUAZARY","UNIV MAGDALENA","1794-5992","2389-783X","MEDICINE, GENERAL & INTERNAL","ESCI","80","0.1"," 311/336 ",
"International Journal of Medicine and Health Development","INT J MED HEALTH DEV","WOLTERS KLUWER MEDKNOW PUBLICATIONS","2635-3695","2667-2863","MEDICINE, GENERAL & INTERNAL","ESCI","79","0.3"," 274/336 ",
"Nobel Medicus","NOBEL MED","NOBEL ILAC","1305-2381","1305-2381","MEDICINE, GENERAL & INTERNAL","ESCI","78","0.1"," 311/336 ",
"Viral Hepatit Dergisi-Viral Hepatitis Journal","VIRAL HEPAT DERG","GALENOS PUBL HOUSE","1307-9441","2147-2939","MEDICINE, GENERAL & INTERNAL","ESCI","76","0.3"," 274/336 ",
"Galician Medical Journal","GALICIAN MED J","IVANO-FRANKIVSK NATL MEDICAL UNIV","2306-4285","2414-1518","MEDICINE, GENERAL & INTERNAL","ESCI","70","0.5"," 241/336 ",
"Universitas Medica","UNIV MED","PONTIFICIA UNIV JAVERIANA, FAC MEDICINA","0041-9095","2011-0839","MEDICINE, GENERAL & INTERNAL","ESCI","70","0.1"," 311/336 ",
"Finlay","FINLAY","CENTRO PROVINCIAL INFORMACION CIENCIAS MEDICAS CINFUEGOS","2221-2434","2221-2434","MEDICINE, GENERAL & INTERNAL","ESCI","66","0.1"," 311/336 ",
"Zaporozhye Medical Journal","ZAPOROZHYE MED J","ZAPORIZHZHYA STATE MEDICAL UNIV","2306-4145","2310-1210","MEDICINE, GENERAL & INTERNAL","ESCI","63","0.1"," 311/336 ",
"Majalah Kedokteran Bandung","MAJ KEDOKT BDG-MKB","UNIV PADJADJARAN, FAKULTAS KEDOKTERAN, GEDUNG RUMAH SAKIT PENDIDIKAN","0126-074X","2338-6223","MEDICINE, GENERAL & INTERNAL","ESCI","55","0.1"," 311/336 ",
"Annals Abbasi Shaheed Hospital & Karachi Medical & Dental College","ANN ABBASI SHAHEED H","ABBASI SHAHEED HOSPITAL & KARACHI MEDICAL & DENTAL COLL","1563-3241","1563-3241","MEDICINE, GENERAL & INTERNAL","ESCI","53","0.1"," 311/336 ",
"University of Toronto Medical Journal","UNIV TOR MED J","UNIV TORONTO, MEDICAL SOC","0833-2207","1913-5440","MEDICINE, GENERAL & INTERNAL","ESCI","49","0.5"," 241/336 ",
"Journal of the Dow University of Health Sciences","J DOW U HEALTH SCI","Dow Univ Health Sciences","1995-2198","2410-2180","MEDICINE, GENERAL & INTERNAL","ESCI","48","0.1"," 311/336 ",
"Journal of Head & Neck Physicians and Surgeons","J HEAD NECK PHYSICIA","WOLTERS KLUWER MEDKNOW PUBLICATIONS","2347-8128","2347-8128","MEDICINE, GENERAL & INTERNAL","ESCI","42","0.2"," 292/336 ",
"European Journal of Translational and Clinical Medicine","EUR J TRANSL CLIN ME","MEDICAL UNIV GDANSK","2657-3148","2657-3156","MEDICINE, GENERAL & INTERNAL","ESCI","38","0.4"," 257/336 ",
"Journal of Behcet Uz Childrens Hospital","J BEHCET UZ CHILD H","GALENOS PUBL HOUSE","N/A","2822-4469","MEDICINE, GENERAL & INTERNAL","ESCI","28","0.2"," 292/336 ",
"Scientific Chronicles","SCI CHRON","TZANEIO GENERAL HOSPITAL","1791-1362","2241-1666","MEDICINE, GENERAL & INTERNAL","ESCI","17","0.1"," 311/336 ",
"Revista Medica de Rosario","REV MED ROSARIO","CIRCULO MEDICO DE ROSARIO","0327-5019","1851-2135","MEDICINE, GENERAL & INTERNAL","ESCI","17","<0.1"," 332/336 ",
"Galicia Clinica","GALICIA CLIN","SOC GALLEGA MEDICINA INTERNA","0304-4866","0304-4866","MEDICINE, GENERAL & INTERNAL","ESCI","15","<0.1"," 332/336 ",
"Anales de la Facultad de Medicina-Universidad de la Republica Uruguay","AN FAC MED-UNIV REPU","UNIV REPUBLICA, FAC MEDICINA","2301-1254","2301-1254","MEDICINE, GENERAL & INTERNAL","ESCI","14","0.1"," 311/336 ",
"Anil Aggrawals Internet Journal of Forensic Medicine and Toxicology","ANIL AGGRAWALS INTER","ANIL AGGRAWALS INTERNET JOURNAL FORENSIC MEDICINE & TOXICOLOGY","0972-8066","0972-8074","MEDICINE, GENERAL & INTERNAL","ESCI","13","<0.1"," 332/336 ",
"Avances en Biomedicina","AV BIOMED","UNIV ANDES, FAC MEDICINA","2477-9369","2244-7881","MEDICINE, GENERAL & INTERNAL","ESCI","11","<0.1"," 332/336 ",

Copyright (c) 2026 Clarivate 
By exporting the selected data; you agree to the data usage policy set forth in the Terms of Use 
